Terminal log file
Date: 13-06-2016 - 16:47:37
-----------------------------------------------
MPL115A1_Pressure;BMP180_Pressure;BMP180_Temperature
0;972815;26444
0;972785;26450
0;972805;26444
0;972785;26450
0;972834;26450
0;972785;26450
0;972785;26450
0;972785;26444
0;972785;26450
0;972785;26444
0;972785;26444
0;972785;26450
0;972805;26444
0;972785;26450
0;972805;26444
0;972834;26450
0;972785;26450
0;972844;26450
0;972815;26450
0;972805;26444
0;972785;26444
0;972805;26444
0;972844;26450
0;972785;26444
0;972815;26450
0;972815;26450
0;972815;26450
0;972785;26450
0;972825;26462
0;972785;26450
0;972785;26450
0;972805;26450
0;972815;26444
0;972805;26450
0;972815;26444
0;972785;26450
0;972815;26450
0;972805;26450
0;972864;26450
0;972785;26450
0;972834;26450
0;972834;26450
0;972785;26450
0;972805;26450
0;972894;26469
0;972815;26450
0;972815;26450
0;972844;26450
0;972815;26450
0;972815;26450
0;972815;26444
0;972805;26450
0;972805;26450
0;972785;26444
0;972815;26450
0;972805;26444
0;972815;26444
0;972805;26450
0;972805;26450
0;972815;26450
0;972785;26444
0;972785;26450
0;972785;26450
0;972805;26444
0;972834;26444
0;972805;26450
0;972785;26444
0;972815;26450
0;972815;26450
0;972815;26450
0;972785;26450
0;972844;26450
0;972815;26450
0;972785;26450
0;972805;26450
0;972785;26450
0;972785;26450
0;972805;26450
0;972805;26450
0;972785;26450
0;972805;26450
0;972805;26450
0;972785;26444
0;972844;26450
0;972785;26450
0;972785;26450
0;972785;26450
0;972815;26450
0;972785;26444
0;972844;26462
0;972825;26462
0;972854;26462
0;972815;26444
0;972785;26450
0;972815;26444
0;972785;26444
0;972844;26450
0;972825;26462
0;972815;26450
0;972815;26450
0;972785;26450
0;972815;26444
0;972815;26450
0;972785;26450
0;972894;26462
0;972805;26450
0;972785;26450
0;972785;26450
0;972785;26450
0;972834;26450
0;972785;26450
0;972785;26450
0;972834;26444
0;972844;26462
0;972785;26450
0;972815;26450
0;972815;26450
0;972785;26450
0;972785;26444
0;972805;26444
0;972834;26450
0;972874;26444
0;972815;26450
0;972785;26450
0;972785;26450
0;972785;26444
0;972785;26450
0;972815;26450
0;972805;26450
0;972805;26450
0;972834;26450
0;972815;26444
0;972844;26469
0;972815;26450
0;972815;26444
0;972815;26450
0;972815;26450
0;972834;26450
0;972805;26450
0;972785;26450
0;972844;26450
0;972815;26450
0;972785;26450
0;972785;26450
0;972894;26469
0;972825;26462
0;972844;26462
0;972874;26462
0;972904;26462
0;972805;26450
0;972844;26462
0;972785;26450
0;972805;26450
0;972805;26450
0;972785;26450
0;972874;26450
0;972815;26450
0;972894;26462
0;972785;26450
0;972834;26450
0;972745;26431
0;972815;26444
0;972785;26450
0;972785;26444
0;972805;26450
0;972785;26450
0;972815;26450
0;972785;26444
0;972844;26450
0;972785;26450
0;972815;26450
0;972825;26462
0;972805;26450
0;972864;26450
0;972874;26450
0;972874;26450
0;972815;26450
0;972805;26450
0;972805;26450
0;972874;26444
0;972854;26462
0;972805;26450
0;972894;26469
0;972864;26444
0;972894;26450
0;972834;26450
0;972805;26444
0;972844;26444
0;972834;26444
0;972834;26450
0;972834;26450
0;972844;26450
0;972844;26444
0;972815;26450
0;972805;26450
0;972815;26450
0;972834;26450
0;972805;26450
0;972874;26444
0;972815;26450
0;972864;26450
0;972815;26450
0;972815;26450
0;972844;26450
0;972874;26450
0;972834;26450
0;972805;26450
0;972785;26450
0;972815;26450
0;972834;26450
0;972844;26444
0;972785;26444
0;972805;26444
0;972844;26450
0;972805;26450
0;972815;26444
0;972834;26450
0;972864;26450
0;972834;26444
0;972834;26444
0;972834;26450
0;972894;26444
0;972834;26450
0;972785;26450
0;972844;26450
0;972894;26450
0;972815;26450
0;972904;26462
0;972894;26444
0;972805;26450
0;972864;26450
0;972904;26450
0;972864;26450
0;972864;26444
0;972805;26450
0;972874;26444
0;972874;26450
0;972844;26450
0;972934;26450
0;972874;26444
0;972844;26450
0;972894;26462
0;972844;26462
0;972854;26462
0;972894;26444
0;972815;26450
0;972815;26444
0;972844;26450
0;972755;26438
0;972844;26444
0;972805;26431
0;972815;26444
0;972864;26450
0;972834;26444
0;972834;26450
0;972844;26450
0;972815;26450
0;972874;26444
0;972834;26450
0;972904;26450
0;972844;26444
0;972805;26444
0;972844;26444
0;972844;26444
0;972844;26444
0;972834;26444
0;972864;26444
0;972785;26450
0;972894;26450
0;972874;26450
0;972874;26444
0;972864;26450
0;972874;26444
0;972864;26444
0;972864;26444
0;972844;26450
0;972844;26450
0;972775;26431
0;972864;26444
0;972834;26444
0;972874;26444
0;972844;26450
0;972844;26450
0;972815;26444
0;972844;26444
0;972844;26444
0;972844;26450
0;972874;26444
0;972864;26444
0;972844;26450
0;972815;26450
0;972805;26431
0;972894;26444
0;972874;26444
0;972874;26444
0;972815;26444
0;972864;26450
0;972844;26438
0;972834;26444
0;972844;26444
0;972805;26431
0;972834;26438
0;972815;26444
0;972844;26444
0;972834;26444
0;972805;26444
0;972834;26444
0;972834;26450
0;972844;26444
0;972864;26450
0;972864;26444
0;972785;26438
0;972815;26444
0;972815;26450
0;972805;26431
0;972805;26444
0;972844;26444
0;972874;26444
0;972785;26444
0;972815;26444
0;972844;26431
0;972834;26444
0;972864;26438
0;972805;26431
0;972924;26444
0;972874;26444
0;972815;26438
0;972844;26438
0;972874;26444
0;972834;26431
0;972834;26431
0;972894;26444
0;972844;26450
0;972815;26431
0;972864;26450
0;972864;26444
0;972844;26431
0;972775;26431
0;972924;26450
0;972894;26444
0;972954;26444
0;972894;26450
0;972904;26444
0;972874;26444
0;972864;26444
0;972815;26431
0;972844;26431
0;972775;26431
0;972834;26444
0;972874;26444
0;972844;26444
0;972834;26444
0;972894;26444
0;972874;26444
0;972805;26444
0;972894;26444
0;972844;26444
0;972864;26438
0;972874;26444
0;972874;26444
0;972815;26444
0;972874;26444
0;972864;26444
0;972874;26444
0;972864;26450
0;972834;26444
0;972894;26444
0;972904;26444
0;972834;26431
0;972904;26444
0;972844;26431
0;972775;26431
0;972864;26444
0;972874;26431
0;972904;26444
0;972934;26444
0;972954;26444
0;972864;26444
0;972834;26444
0;972834;26444
0;972834;26431
0;972864;26438
0;972834;26438
0;972844;26431
0;972834;26431
0;972864;26444
0;972844;26431
0;972844;26431
0;972815;26438
0;972815;26431
0;972844;26444
0;972874;26450
0;972844;26431
0;972815;26431
0;972805;26444
0;972904;26444
0;972894;26444
0;972904;26444
0;972874;26444
0;972844;26431
0;972894;26431
0;972874;26431
0;972874;26438
0;972934;26444
0;972894;26444
0;972864;26431
0;972874;26450
0;972904;26444
0;972904;26444
0;972834;26431
0;972894;26444
0;972864;26444
0;972834;26438
0;972815;26431
0;972864;26444
0;972805;26431
0;972834;26431
0;972904;26444
0;972894;26444
0;972864;26438
0;972745;26431
0;972894;26444
0;972805;26438
0;972834;26444
0;972785;26431
0;972805;26431
0;972864;26431
0;972815;26431
0;972864;26444
0;972785;26444
0;972805;26444
0;972924;26444
0;972894;26444
0;972844;26444
0;972844;26431
0;972864;26450
0;972864;26450
0;972904;26444
0;972864;26438
0;972864;26444
0;972904;26444
0;972834;26438
0;972805;26431
0;972785;26444
0;972864;26450
0;972834;26438
0;972864;26444
0;972894;26444
0;972864;26450
0;972874;26444
0;972844;26450
0;972805;26444
0;972844;26444
0;972805;26450
0;972815;26431
0;972844;26444
0;972844;26450
0;972815;26450
0;972834;26450
0;972785;26431
0;972844;26444
0;972815;26444
0;972844;26444
0;972834;26444
0;972864;26450
0;972815;26450
0;972874;26444
0;972874;26444
0;972874;26444
0;972844;26444
0;972844;26444
0;972874;26444
0;972785;26444
0;972815;26450
0;972745;26431
0;972874;26444
0;972844;26444
0;972785;26431
0;972834;26444
0;972894;26444
0;972785;26438
0;972834;26444
0;972805;26450
0;972864;26444
0;972815;26444
0;972805;26431
0;972815;26444
0;972844;26450
0;972815;26450
0;972815;26444
0;972894;26444
0;972834;26444
0;972864;26450
0;972815;26444
0;972864;26450
0;972805;26450
0;972815;26444
0;972805;26450
0;972785;26444
0;972815;26450
0;972834;26444
0;972805;26444
0;972864;26444
0;972785;26431
0;972815;26431
0;972755;26438
0;972844;26444
0;972834;26438
0;972815;26444
0;972834;26444
0;972864;26438
0;972844;26438
0;972815;26444
0;972815;26444
0;972894;26444
0;972785;26444
0;972834;26431
0;972815;26444
0;972755;26431
0;972755;26431
0;972815;26431
0;972755;26431
0;972785;26438
0;972775;26431
0;972785;26431
0;972785;26444
0;972785;26431
0;972834;26431
0;972775;26431
0;972864;26444
0;972775;26431
0;972716;26419
0;972805;26438
0;972755;26431
0;972864;26438
0;972775;26431
0;972805;26431
0;972775;26431
0;972834;26444
0;972844;26444
0;972755;26431
0;972904;26444
0;972785;26431
0;972805;26431
0;972775;26431
0;972815;26438
0;972785;26431
0;972785;26431
0;972805;26444
0;972805;26438
0;972805;26431
0;972864;26444
0;972785;26431
0;972805;26438
0;972815;26431
0;972864;26444
0;972755;26431
0;972834;26431
0;972864;26444
0;972815;26431
0;972745;26419
0;972805;26431
0;972785;26431
0;972745;26419
0;972755;26419
0;972805;26431
0;972755;26431
0;972785;26419
0;972844;26444
0;972815;26431
0;972755;26419
0;972745;26431
0;972785;26438
0;972755;26431
0;972785;26431
0;972815;26431
0;972775;26431
0;972775;26431
0;972785;26438
0;972894;26444
0;972745;26431
0;972696;26406
0;972785;26431
0;972815;26431
0;972805;26431
0;972785;26419
0;972844;26438
0;972785;26431
0;972844;26431
0;972864;26444
0;972755;26431
0;972844;26444
0;972805;26444
0;972775;26431
0;972775;26419
0;972775;26419
0;972815;26438
0;972785;26431
0;972805;26431
0;972785;26431
0;972805;26419
0;972745;26419
0;972775;26413
0;972745;26413
0;972834;26431
0;972716;26413
0;972785;26431
0;972834;26419
0;972805;26431
0;972775;26406
0;972785;26419
0;972755;26419
0;972726;26413
0;972834;26431
0;972805;26431
0;972775;26419
0;972805;26419
0;972805;26431
0;972805;26406
0;972815;26431
0;972805;26431
0;972805;26431
0;972785;26413
0;972834;26431
0;972834;26419
0;972834;26419
0;972785;26413
0;972785;26431
0;972844;26431
0;972874;26431
0;972815;26431
0;972785;26419
0;972755;26413
0;972785;26431
0;972894;26431
0;972964;26438
0;972874;26431
0;972844;26419
0;972864;26431
0;972805;26431
0;972894;26431
0;972864;26431
0;972864;26419
0;972755;26419
0;972805;26419
0;972805;26419
0;972844;26406
0;972894;26419
0;972834;26419
0;972864;26431
0;972864;26419
0;972834;26431
0;972844;26431
0;972874;26431
0;972805;26419
0;972785;26413
0;972874;26431
0;972834;26419
0;972864;26431
0;972834;26431
0;972864;26431
0;972894;26431
0;972815;26419
0;972844;26431
0;972844;26431
0;972844;26431
0;972864;26431
0;972815;26419
0;972775;26413
0;972785;26431
0;972805;26431
0;972785;26419
0;972844;26431
0;972844;26431
0;972834;26431
0;972864;26431
0;972815;26419
0;972805;26431
0;972745;26413
0;972815;26431
0;972815;26419
0;972834;26431
0;972805;26419
0;972844;26431
0;972815;26413
0;972844;26419
0;972805;26431
0;972864;26431
0;972775;26431
0;972834;26431
0;972844;26431
0;972805;26419
0;972874;26431
0;972755;26413
0;972815;26413
0;972815;26431
0;972864;26431
0;972815;26431
0;972834;26419
0;972805;26438
0;972755;26419
0;972755;26419
0;972864;26431
0;972815;26431
0;972785;26419
0;972834;26419
0;972834;26419
0;972844;26431
0;972755;26419
0;972785;26419
0;972834;26431
0;972834;26431
0;972755;26431
0;972844;26431
0;972844;26444
0;972815;26431
0;972815;26431
0;972834;26431
0;972815;26431
0;972775;26431
0;972844;26431
0;972805;26419
0;972815;26431
0;972775;26419
0;972815;26419
0;972834;26431
0;972775;26419
0;972785;26431
0;972874;26444
0;972834;26431
0;972844;26431
0;972815;26419
0;972815;26419
0;972844;26419
0;972834;26419
0;972815;26419
0;972805;26419
0;972894;26431
0;972864;26431
0;972775;26413
0;972775;26419
0;972805;26431
0;972844;26431
0;972775;26419
0;972785;26419
0;972874;26431
0;972785;26419
0;972815;26431
0;972775;26431
0;972785;26413
0;972785;26413
0;972785;26413
0;972844;26413
0;972834;26419
0;972815;26419
0;972696;26406
0;972834;26419
0;972864;26413
0;972785;26419
0;972775;26419
0;972874;26431
0;972834;26431
0;972805;26419
0;972775;26413
0;972864;26431
0;972815;26419
0;972834;26419
0;972815;26419
0;972815;26419
0;972834;26419
0;972815;26431
0;972805;26419
0;972834;26419
0;972815;26431
0;972844;26431
0;972805;26419
0;972864;26431
0;972844;26431
0;972834;26431
0;972755;26413
0;972785;26431
0;972785;26431
0;972864;26413
0;972815;26419
0;972894;26431
0;972834;26419
0;972785;26419
0;972785;26419
0;972805;26431
0;972805;26419
0;972805;26419
0;972815;26413
0;972815;26413
0;972874;26431
0;972805;26419
0;972785;26413
0;972815;26413
0;972874;26413
0;972745;26406
0;972834;26413
0;972834;26413
0;972805;26431
0;972805;26406
0;972844;26419
0;972805;26419
0;972834;26419
0;972844;26419
0;972815;26431
0;972864;26431
0;972834;26413
0;972864;26406
0;972904;26406
0;972785;26413
0;972844;26419
0;972844;26419
0;972894;26431
0;972904;26413
0;972844;26413
0;972904;26431
0;972844;26431
0;972844;26419
0;972894;26419
0;972864;26431
0;972815;26419
0;972785;26413
0;972834;26431
0;972834;26419
0;972834;26406
0;972805;26406
0;972924;26431
0;972844;26419
0;972834;26419
0;972894;26419
0;972726;26406
0;972864;26419
0;972755;26406
0;972844;26419
0;972844;26419
0;972805;26413
0;972864;26419
0;972874;26406
0;972904;26431
0;972864;26413
0;972815;26413
0;972864;26419
0;972815;26413
0;972834;26413
0;972834;26406
0;972864;26431
0;972844;26431
0;972874;26431
0;972834;26413
0;972805;26413
0;972815;26419
0;972834;26419
0;972834;26413
0;972805;26419
0;972864;26419
0;972954;26431
0;972755;26406
0;972785;26413
0;972844;26419
0;972775;26406
0;972805;26413
0;972874;26419
0;972785;26406
0;972805;26413
0;972844;26431

-----------------------------------------------
Date: 13-06-2016 - 16:52:39
End log file
