Terminal log file
Date: 13-06-2016 - 17:00:17
-----------------------------------------------
MPL115A1_Pressure;BMP180_Pressure;BMP180_Temperature
0;972825;26606
0;972834;26612
0;972815;26606
0;972834;26606
0;972854;26606
0;972795;26606
0;972795;26606
0;972825;26606
0;972864;26612
0;972844;26606
0;972844;26606
0;972864;26612
0;972864;26606
0;972874;26612
0;972815;26606
0;972834;26612
0;972815;26606
0;972815;26606
0;972914;26625
0;972815;26606
0;972805;26606
0;972825;26606
0;972745;26594
0;972785;26594
0;972726;26594
0;972795;26606
0;972805;26606
0;972815;26606
0;972815;26606
0;972825;26606
0;972785;26594
0;972785;26606
0;972834;26619
0;972815;26606
0;972825;26612
0;972815;26606
0;972825;26606
0;972775;26594
0;972815;26606
0;972825;26606
0;972775;26606
0;972825;26606
0;972825;26606
0;972805;26606
0;972785;26606
0;972825;26606
0;972765;26594
0;972755;26594
0;972825;26606
0;972815;26606
0;972825;26606
0;972894;26625
0;972726;26594
0;972805;26606
0;972825;26612
0;972785;26606
0;972785;26606
0;972805;26606
0;972825;26606
0;972815;26612
0;972785;26606
0;972815;26606
0;972785;26606
0;972755;26606
0;972795;26606
0;972844;26612
0;972755;26594
0;972785;26606
0;972815;26606
0;972834;26612
0;972815;26606
0;972864;26612
0;972874;26606
0;972825;26606
0;972854;26606
0;972765;26594
0;972795;26606
0;972795;26606
0;972795;26606
0;972815;26606
0;972874;26606
0;972775;26606
0;972815;26606
0;972815;26606
0;972854;26606
0;972884;26612
0;972825;26606
0;972815;26606
0;972854;26606
0;972815;26606
0;972854;26606
0;972924;26625
0;972894;26625
0;972805;26606
0;972854;26606
0;972864;26619
0;972825;26606
0;972844;26606
0;972884;26606
0;972834;26594
0;972884;26619
0;972795;26606
0;972765;26594
0;972864;26612
0;972844;26606
0;972815;26606
0;972825;26606
0;972815;26594
0;972854;26606
0;972864;26606
0;972815;26606
0;972874;26606
0;972894;26612
0;972825;26606
0;972854;26612
0;972785;26594
0;972805;26606
0;972825;26606
0;972805;26606
0;972854;26612
0;972825;26606
0;972815;26606
0;972795;26606
0;972815;26594
0;972755;26594
0;972815;26606
0;972795;26594
0;972874;26606
0;972825;26606
0;972825;26606
0;972874;26606
0;972815;26606
0;972825;26606
0;972844;26606
0;972874;26619
0;972844;26606
0;972795;26594
0;972825;26606
0;972795;26594
0;972825;26606
0;972825;26606
0;972834;26606
0;972716;26594
0;972775;26606
0;972815;26606
0;972775;26606
0;972805;26619
0;972726;26594
0;972755;26594
0;972815;26606
0;972825;26606
0;972785;26606
0;972844;26606
0;972765;26594
0;972815;26606
0;972805;26587
0;972765;26594
0;972755;26594
0;972825;26606
0;972775;26594
0;972736;26594
0;972844;26606
0;972825;26606
0;972795;26594
0;972825;26606
0;972805;26606
0;972834;26612
0;972745;26594
0;972765;26594
0;972844;26606
0;972825;26606
0;972805;26606
0;972825;26606
0;972805;26594
0;972854;26612
0;972805;26606
0;972815;26606
0;972815;26606
0;972745;26594
0;972844;26606
0;972864;26612
0;972825;26606
0;972844;26606
0;972805;26606
0;972815;26606
0;972775;26594
0;972795;26606
0;972854;26606
0;972755;26594
0;972745;26594
0;972805;26594
0;972815;26606
0;972765;26594
0;972844;26606
0;972844;26606
0;972765;26594
0;972825;26606
0;972785;26594
0;972785;26587
0;972765;26594
0;972755;26594
0;972825;26606
0;972795;26606
0;972864;26612
0;972825;26606
0;972785;26587
0;972795;26594
0;972755;26587
0;972815;26587
0;972834;26606
0;972815;26606
0;972825;26606
0;972775;26594
0;972825;26606
0;972785;26594
0;972775;26594
0;972805;26594
0;972874;26606
0;972775;26594
0;972785;26594
0;972815;26606
0;972834;26612
0;972795;26606
0;972795;26594
0;972805;26594
0;972834;26594
0;972795;26594
0;972795;26594
0;972825;26606
0;972785;26594
0;972775;26587
0;972785;26594
0;972736;26594
0;972844;26606
0;972785;26594
0;972825;26581
0;972834;26606
0;972805;26606
0;972745;26594
0;972825;26606
0;972755;26594
0;972785;26594
0;972825;26606
0;972755;26606
0;972775;26587
0;972795;26594
0;972755;26587
0;972785;26594
0;972795;26606
0;972785;26594
0;972736;26594
0;972765;26594
0;972765;26587
0;972755;26594
0;972805;26606
0;972765;26587
0;972795;26594
0;972795;26594
0;972775;26594
0;972775;26594
0;972755;26587
0;972795;26581
0;972795;26594
0;972864;26612
0;972795;26587
0;972844;26606
0;972775;26594
0;972765;26594
0;972765;26594
0;972736;26594
0;972785;26594
0;972785;26594
0;972795;26594
0;972765;26581
0;972745;26594
0;972805;26581
0;972795;26594
0;972795;26594
0;972874;26606
0;972815;26587
0;972795;26587
0;972834;26594
0;972825;26594
0;972815;26594
0;972785;26581
0;972805;26581
0;972785;26581
0;972825;26587
0;972785;26594
0;972785;26587
0;972815;26606
0;972864;26606
0;972795;26594
0;972785;26594
0;972854;26606
0;972785;26587
0;972785;26587
0;972825;26594
0;972795;26594
0;972874;26606
0;972825;26581
0;972815;26594
0;972795;26587
0;972785;26594
0;972825;26594
0;972864;26606
0;972775;26587
0;972815;26581
0;972854;26587
0;972864;26606
0;972825;26594
0;972785;26581
0;972834;26587
0;972834;26594
0;972785;26594
0;972815;26594
0;972775;26581
0;972795;26587
0;972795;26587
0;972815;26587
0;972805;26581
0;972815;26594
0;972874;26606
0;972834;26606
0;972884;26612
0;972795;26594
0;972805;26594
0;972775;26594
0;972815;26594
0;972805;26594
0;972805;26606
0;972795;26587
0;972805;26594
0;972795;26587
0;972805;26587
0;972785;26587
0;972775;26594
0;972825;26606
0;972815;26606
0;972815;26594
0;972795;26587
0;972874;26606
0;972775;26594
0;972785;26587
0;972795;26594
0;972795;26594
0;972815;26594
0;972785;26587
0;972815;26606
0;972795;26606
0;972785;26581
0;972785;26594
0;972795;26594
0;972825;26606
0;972795;26594
0;972844;26606
0;972785;26594
0;972815;26606
0;972825;26606
0;972775;26587
0;972815;26581
0;972834;26606
0;972844;26606
0;972854;26606
0;972745;26594
0;972765;26587
0;972825;26606
0;972785;26594
0;972775;26594
0;972795;26606
0;972844;26606
0;972785;26594
0;972844;26606
0;972825;26606
0;972834;26612
0;972854;26612
0;972825;26606
0;972825;26606
0;972834;26606
0;972795;26606
0;972854;26612
0;972785;26587
0;972844;26606
0;972834;26606
0;972815;26587
0;972785;26594
0;972805;26606
0;972815;26606
0;972805;26594
0;972825;26606
0;972854;26606
0;972844;26606
0;972834;26606
0;972815;26606
0;972844;26619
0;972815;26581
0;972795;26594
0;972854;26606
0;972834;26606
0;972805;26594
0;972874;26606
0;972785;26594
0;972844;26606
0;972844;26606
0;972844;26606
0;972785;26594
0;972795;26606
0;972854;26606
0;972805;26594
0;972795;26606
0;972785;26594
0;972815;26606
0;972805;26606
0;972864;26606
0;972854;26619
0;972785;26594
0;972844;26606
0;972834;26606
0;972844;26606
0;972775;26594
0;972834;26606
0;972775;26606
0;972825;26606
0;972765;26594
0;972765;26606
0;972815;26606
0;972805;26606
0;972825;26606
0;972904;26625
0;972844;26606
0;972834;26606
0;972775;26594
0;972765;26594
0;972755;26594
0;972785;26594
0;972844;26606
0;972805;26612
0;972775;26587
0;972795;26606
0;972775;26606
0;972795;26606
0;972736;26594
0;972844;26606
0;972765;26594
0;972755;26594
0;972815;26606
0;972765;26594
0;972795;26606
0;972815;26606
0;972815;26606
0;972834;26606
0;972795;26606
0;972765;26606
0;972815;26606
0;972884;26625
0;972815;26612
0;972834;26606
0;972805;26606
0;972815;26594
0;972765;26581
0;972775;26594
0;972834;26606
0;972805;26606
0;972825;26606
0;972775;26594
0;972795;26606
0;972825;26606
0;972805;26606
0;972815;26606
0;972726;26594
0;972805;26606
0;972805;26606
0;972755;26587
0;972854;26606
0;972834;26606
0;972844;26606
0;972785;26594
0;972834;26606
0;972844;26606
0;972785;26594
0;972825;26606
0;972795;26587
0;972795;26594
0;972825;26606
0;972894;26619
0;972785;26606
0;972795;26594
0;972775;26594
0;972785;26594
0;972755;26594
0;972844;26606
0;972815;26606
0;972834;26606
0;972785;26594
0;972785;26594
0;972775;26594
0;972795;26587
0;972775;26587
0;972844;26606
0;972775;26581
0;972825;26606
0;972795;26587
0;972795;26594
0;972795;26594
0;972815;26594
0;972785;26594
0;972785;26587
0;972825;26594
0;972805;26594
0;972785;26594
0;972834;26606
0;972825;26606
0;972795;26581
0;972805;26594
0;972825;26606
0;972805;26594
0;972785;26581
0;972805;26587
0;972854;26606
0;972795;26594
0;972834;26619
0;972805;26594
0;972795;26594
0;972815;26587
0;972805;26587
0;972775;26581
0;972854;26606
0;972765;26581
0;972805;26587
0;972805;26594
0;972815;26606
0;972815;26606
0;972825;26606
0;972815;26606
0;972775;26594
0;972745;26581
0;972765;26587
0;972745;26581
0;972765;26587
0;972795;26594
0;972765;26587
0;972795;26594
0;972765;26594
0;972765;26581
0;972844;26594
0;972785;26594
0;972785;26587
0;972785;26594
0;972825;26606
0;972834;26606
0;972775;26594
0;972765;26581
0;972815;26606
0;972834;26594
0;972795;26594
0;972755;26587
0;972904;26606
0;972795;26587
0;972854;26606
0;972765;26594
0;972854;26606
0;972795;26594
0;972785;26594
0;972736;26594
0;972755;26594
0;972775;26581
0;972805;26587
0;972795;26587
0;972785;26594
0;972775;26587
0;972785;26587
0;972785;26587
0;972805;26587
0;972745;26594
0;972765;26581
0;972765;26581
0;972825;26606
0;972785;26581
0;972785;26594
0;972785;26581
0;972775;26587
0;972805;26594
0;972736;26594
0;972745;26587
0;972745;26587
0;972805;26606
0;972765;26594
0;972755;26594
0;972765;26594
0;972755;26594
0;972755;26581
0;972765;26594
0;972834;26606
0;972765;26587
0;972854;26606
0;972795;26594
0;972765;26594
0;972745;26594
0;972815;26606
0;972795;26594
0;972805;26581
0;972745;26587
0;972785;26606
0;972755;26594
0;972825;26587
0;972775;26594
0;972805;26606
0;972844;26606
0;972795;26606
0;972805;26606
0;972775;26587
0;972755;26594
0;972785;26594
0;972726;26594
0;972765;26594
0;972765;26594
0;972785;26594
0;972785;26606
0;972815;26606
0;972815;26606
0;972795;26606
0;972765;26594
0;972785;26606
0;972745;26594
0;972795;26594
0;972755;26594
0;972775;26587
0;972805;26606
0;972755;26594
0;972765;26606
0;972785;26594
0;972795;26594
0;972745;26606
0;972785;26606
0;972825;26606
0;972765;26594
0;972745;26587
0;972765;26606
0;972736;26581
0;972736;26594
0;972795;26606
0;972745;26587
0;972795;26606
0;972785;26594
0;972736;26594
0;972775;26594
0;972775;26606
0;972755;26594
0;972825;26612
0;972815;26606
0;972785;26606
0;972785;26606
0;972785;26581
0;972745;26606
0;972775;26606
0;972825;26606
0;972805;26606
0;972755;26594
0;972805;26606
0;972755;26594
0;972736;26594
0;972825;26612
0;972785;26594
0;972765;26594
0;972815;26606
0;972795;26606
0;972765;26606
0;972765;26606
0;972716;26594
0;972765;26594
0;972765;26606
0;972795;26606
0;972825;26612
0;972755;26587
0;972745;26594
0;972755;26606
0;972815;26606
0;972765;26606
0;972795;26606
0;972765;26594
0;972795;26606
0;972765;26594
0;972726;26594
0;972765;26606
0;972775;26606
0;972745;26581
0;972765;26606
0;972745;26581
0;972765;26606
0;972765;26606
0;972805;26606
0;972755;26606
0;972765;26594
0;972755;26581
0;972745;26606
0;972775;26606
0;972716;26594
0;972745;26594
0;972815;26606
0;972775;26594
0;972755;26594
0;972726;26594
0;972815;26606
0;972755;26594
0;972805;26606
0;972706;26581
0;972736;26606
0;972775;26606
0;972815;26625
0;972736;26606
0;972795;26606
0;972785;26606
0;972795;26606
0;972726;26594
0;972736;26606
0;972726;26594
0;972706;26594
0;972706;26594
0;972696;26587
0;972815;26606
0;972765;26606
0;972745;26606
0;972706;26594
0;972755;26606
0;972726;26594
0;972736;26594
0;972785;26612
0;972736;26606
0;972726;26606
0;972775;26612
0;972755;26606
0;972805;26612
0;972745;26606
0;972696;26594
0;972825;26606
0;972755;26606
0;972805;26612
0;972775;26612
0;972726;26606
0;972716;26594
0;972745;26606
0;972745;26606
0;972716;26606
0;972745;26606
0;972726;26606
0;972785;26606
0;972785;26619
0;972755;26606
0;972785;26625
0;972785;26619
0;972765;26606
0;972765;26606
0;972755;26606
0;972726;26606
0;972745;26606
0;972795;26606
0;972775;26606
0;972825;26606
0;972795;26606
0;972755;26606
0;972745;26606
0;972736;26606
0;972745;26606
0;972755;26606
0;972775;26619
0;972775;26606
0;972716;26606
0;972726;26606
0;972716;26606
0;972745;26606
0;972755;26612
0;972785;26612
0;972745;26612
0;972726;26606
0;972716;26606
0;972696;26594
0;972736;26606
0;972736;26606
0;972795;26612
0;972755;26606
0;972666;26594
0;972755;26612
0;972785;26612
0;972726;26606
0;972745;26606
0;972656;26594
0;972736;26606
0;972726;26606
0;972736;26606
0;972736;26606
0;972745;26606
0;972666;26594
0;972765;26606
0;972736;26606
0;972745;26606
0;972716;26606
0;972785;26606
0;972696;26594
0;972785;26625
0;972736;26606
0;972775;26606
0;972805;26612
0;972805;26612
0;972755;26606
0;972775;26619
0;972755;26606
0;972755;26606
0;972736;26606
0;972736;26606
0;972785;26606
0;972795;26606
0;972795;26612
0;972765;26606
0;972775;26606
0;972765;26619
0;972795;26612
0;972726;26606
0;972795;26619
0;972785;26619
0;972736;26606
0;972785;26606
0;972745;26606
0;972745;26606
0;972775;26612
0;972805;26612
0;972825;26625
0;972745;26606
0;972755;26606
0;972834;26625
0;972785;26612
0;972805;26625
0;972765;26606
0;972805;26612
0;972736;26606
0;972765;26612
0;972765;26612
0;972834;26625
0;972795;26612
0;972775;26612
0;972736;26606
0;972745;26606
0;972785;26612
0;972775;26619
0;972765;26612
0;972834;26625
0;972805;26619
0;972755;26606
0;972755;26606
0;972795;26619
0;972755;26606
0;972726;26606
0;972736;26606
0;972815;26625
0;972795;26619
0;972805;26625
0;972805;26619
0;972755;26606
0;972825;26625
0;972785;26619
0;972815;26625
0;972805;26625
0;972775;26619
0;972755;26612
0;972765;26612
0;972755;26619
0;972825;26625
0;972805;26625
0;972736;26606
0;972765;26606
0;972765;26606
0;972765;26612
0;972785;26625
0;972716;26606
0;972844;26625
0;972825;26625
0;972844;26638
0;972805;26612
0;972755;26612
0;972775;26612
0;972785;26625
0;972755;26612
0;972854;26638
0;972795;26619
0;972726;26606
0;972815;26625
0;972805;26612
0;972825;26625
0;972795;26619
0;972874;26638
0;972844;26638
0;972805;26625
0;972815;26625
0;972795;26625
0;972854;26638
0;972785;26625
0;972844;26638
0;972775;26625
0;972844;26638
0;972765;26619
0;972795;26625
0;972844;26638
0;972785;26625
0;972785;26625
0;972805;26625
0;972815;26625
0;972795;26625
0;972805;26625
0;972854;26638
0;972775;26625
0;972834;26638
0;972805;26625
0;972765;26612
0;972785;26625
0;972775;26625
0;972815;26625
0;972825;26625
0;972795;26625
0;972785;26625
0;972785;26625
0;972874;26644
0;972815;26625
0;972745;26612
0;972834;26638
0;972795;26625
0;972785;26625
0;972785;26625
0;972844;26638
0;972726;26606
0;972745;26612
0;972854;26638
0;972805;26625
0;972854;26638
0;972775;26625
0;972834;26638
0;972815;26625
0;972854;26638
0;972834;26644
0;972785;26625

-----------------------------------------------
Date: 13-06-2016 - 17:05:20
End log file
