Terminal log file
Date: 13-06-2016 - 16:41:18
-----------------------------------------------
MPL115A1_Pressure;BMP180_Pressure;BMP180_Temperature
966294;972825;26525
966294;972854;26538
967525;972854;26525
965420;972765;26525
965857;972795;26525
967525;972706;26506
966294;972765;26519
965857;972825;26538
966294;972854;26531
968399;972825;26525
965857;972646;26525
966294;972765;26525
967128;972765;26525
965420;972765;26525
966294;972854;26531
967525;973004;26525
967525;972765;26525
965857;972854;26531
966294;972765;26525
967525;972795;26531
966294;972736;26519
965857;972765;26519
967525;972825;26525
966294;972765;26525
966294;972765;26525
966294;972765;26525
967525;972795;26525
966294;972825;26525
966294;972795;26525
966294;972765;26525
966294;972765;26525
966294;972765;26519
966294;972706;26531
967525;972825;26525
965857;972825;26531
967128;972765;26525
966294;972795;26525
966294;973033;26531
966294;972795;26531
965420;972736;26519
967128;972825;26525
966294;972825;26531
967525;972706;26525
966294;972765;26506
967128;973004;26525
967128;972825;26531
964586;972825;26525
965857;972825;26525
965857;972795;26519
966294;972795;26519
966651;972765;26525
966294;972795;26519
967525;973033;26531
967128;972765;26525
964984;972736;26519
966294;972884;26531
967525;972825;26531
966294;973004;26525
966294;972825;26531
968796;972736;26525
967525;972825;26531
965857;972825;26531
966294;973033;26531
967525;972795;26538
966294;972825;26531
966294;973004;26525
967128;972795;26525
967525;972825;26525
966294;972854;26531
966294;972795;26531
967525;972795;26525
966294;972884;26531
965857;972825;26525
965857;972825;26525
965857;972706;26525
964586;972765;26538
965857;972765;26525
967525;973004;26525
965857;973033;26531
967128;972974;26519
967525;972854;26531
966294;972825;26525
967525;972736;26519
965857;972854;26531
965857;972825;26525
966294;972765;26525
965857;972765;26525
967525;972854;26525
967525;973033;26531
966294;972795;26531
967525;972765;26525
966294;973004;26525
966294;973004;26525
966294;973004;26525
967525;972854;26531
967525;972825;26525
967525;972825;26525
966294;972854;26525
968796;972765;26525
967128;973004;26525
965857;972825;26525
966294;973033;26531
967525;972825;26525
966294;972944;26506
965857;973033;26531
967128;973004;26525
967525;973004;26525
966294;973004;26525
966294;973004;26525
967128;972854;26525
966294;973033;26531
966294;972765;26525
967525;972736;26506
965420;973004;26525
967128;972884;26531
965857;973004;26525
967525;972854;26525
965857;972765;26525
966294;972795;26519
965857;973004;26525
967525;972825;26525
965857;972825;26525
966651;973004;26525
966294;972974;26519
966294;973033;26531
965857;972765;26525
966294;973004;26525
965857;973004;26525
965857;972765;26525
967525;973033;26531
966294;973004;26525
967525;972854;26525
965857;973004;26525
967128;972854;26525
966294;973033;26531
967128;972884;26531
965857;972765;26506
965857;972825;26525
967525;972825;26525
965857;972795;26525
966294;972854;26525
967525;972765;26525
967525;972765;26506
966294;973004;26525
965857;972974;26519
967128;973033;26531
965857;972884;26531
967128;972854;26538
966294;973004;26525
967128;972765;26525
968796;973033;26531
966294;972854;26525
968399;973004;26525
966294;972795;26519
966294;972795;26519
968796;972765;26519
966294;972795;26531
966294;972825;26525
967525;972825;26525
965857;972795;26531
966294;972825;26531
966294;973004;26525
967128;972765;26506
967525;972736;26506
965857;972795;26525
965857;972825;26519
965857;972795;26519
966651;972974;26519
967525;972854;26531
965857;972825;26525
967128;972795;26525
966294;972825;26525
966294;972974;26519
967525;972825;26519
966294;972884;26531
967128;973004;26525
965857;973004;26525
965857;973004;26525
966294;972765;26531
965857;972795;26525
966294;972944;26506
967128;972914;26531
966651;972825;26525
965857;972854;26525
966294;973033;26531
966294;973033;26531
966294;973004;26525
966294;972795;26519
966294;972795;26525
965857;972736;26519
965857;972825;26525
967525;973004;26525
967525;973004;26525
967525;973033;26531
965857;973033;26531
967525;972854;26531
966294;973004;26525
967525;972795;26519
966294;972825;26531
965857;972854;26531
966294;973033;26531
965857;972854;26525
967525;972795;26531
966294;973033;26531
967128;972795;26525
966294;972795;26525
966294;972825;26531
967525;973033;26531
966294;972854;26531
966651;973063;26550
967525;972884;26538
967525;973033;26531
966294;972854;26531
965857;972854;26531
965420;972854;26531
967525;973033;26538
965857;973004;26525
966294;973033;26531
966294;972825;26525
967525;972825;26525
965857;972825;26531
965857;973033;26531
967525;972854;26525
966294;972854;26525
966651;972884;26531
966294;972825;26550
967128;973004;26525
966294;973004;26525
965857;972825;26525
966294;972765;26525
966294;972825;26531
967525;973033;26531
966294;972765;26525
967525;973004;26525
967128;972825;26531
966294;972765;26525
966294;972825;26531
968796;972795;26531
967525;972854;26525
966294;972854;26531
966294;972854;26531
965857;972825;26531
965857;972884;26531
967128;972795;26525
965023;972795;26525
967128;972825;26525
967128;973004;26525
965023;972854;26525
965857;973004;26525
965857;972795;26519
966294;973033;26531
966254;972825;26525
965857;972765;26525
965857;973004;26525
966294;973033;26531
966294;972825;26525
965857;973033;26531
965857;973033;26538
968399;973033;26531
965857;972854;26531
965857;973033;26538
967128;973033;26531
965857;973004;26525
966294;972765;26506
967128;972884;26531
967525;972825;26525
965857;973004;26525
967128;972854;26531
967128;973033;26531
966294;973033;26531
966294;972795;26525
965857;973033;26531
967128;972854;26525
967128;973033;26531
967525;972765;26519
966294;973033;26531
965857;972854;26531
966294;972854;26525
967525;972825;26525
966651;972825;26531
965420;973033;26531
966294;972854;26525
967128;972825;26525
966294;973033;26538
965857;972825;26525
967525;972854;26525
967525;972854;26531
967525;973004;26525
966294;972825;26525
968796;972795;26531
967128;973033;26531
967525;972795;26531
965857;972765;26519
967128;972795;26531
965857;972854;26531
967128;973004;26525
966294;972825;26525
966294;973033;26531
965857;973004;26525
966294;973033;26531
966294;972736;26519
966294;973004;26525
966294;972854;26525
967525;972825;26525
968796;972795;26531
967525;972795;26525
966294;972795;26538
965857;972884;26531
966294;972825;26525
967128;972854;26531
967525;972795;26525
966294;972795;26525
966294;972854;26531
966294;973033;26531
966294;973004;26525
967525;972854;26550
967525;972854;26531
965857;972795;26531
967525;972825;26531
966294;972854;26531
967525;972795;26525
964586;972884;26531
965857;972854;26531
965857;973033;26531
967128;972825;26525
966294;972854;26531
966294;972825;26525
967128;972825;26525
966294;972795;26531
965857;972854;26531
966294;972854;26531
966294;973033;26531
967525;972765;26506
965857;972795;26525
967128;972795;26531
965857;973004;26525
967128;973004;26525
965857;972765;26525
964984;972854;26531
967128;972795;26531
966294;972854;26531
966294;972795;26531
967525;972825;26538
966294;973004;26525
965857;972765;26525
965857;973033;26531
965857;972854;26525
966294;972765;26525
966294;973033;26531
967128;972795;26525
965857;973004;26525
967525;972795;26525
966294;972854;26531
967525;973004;26525
966294;972795;26525
965023;973004;26525
966294;972795;26525
965857;973033;26531
966294;972854;26531
966294;972884;26550
967525;972795;26531
968399;972854;26531
966294;972795;26525
968796;972795;26525
965857;973004;26525
967128;972854;26531
965857;972825;26525
966294;973004;26525
966294;972765;26525
965857;972825;26525
966294;972825;26525
967128;973004;26525
967128;972974;26519
967128;972825;26525
967128;973004;26525
964586;973033;26531
966294;973004;26525
967128;973033;26531
967525;972825;26525
966651;972825;26525
965857;972825;26525
966294;973033;26531
966294;972825;26531
967525;972825;26531
965857;973033;26531
966294;972854;26531
967128;973033;26531
965857;973033;26531
967525;972765;26525
967525;972795;26531
967525;973004;26525
966294;972825;26525
966294;972765;26525
965857;972825;26525
968796;973004;26525
966294;972854;26531
965857;972854;26531
965857;973004;26525
967525;972765;26519
965857;972795;26531
965857;973004;26525
966294;972795;26531
965857;972854;26531
967525;972795;26525
967128;972795;26531
966294;972854;26538
967525;972854;26531
967525;972854;26538
966294;972795;26519
965857;972825;26525
966294;972825;26531
967525;973004;26525
965857;973004;26525
965857;972854;26531
965857;972854;26531
966294;972825;26525
966294;972795;26531
967525;972884;26531
967128;972825;26531
966294;973004;26525
966294;972765;26525
966294;972884;26531
966294;972884;26531
965857;972736;26519
968399;972825;26531
965857;972765;26525
965857;972765;26519
966294;972795;26531
967525;972854;26531
967525;972706;26506
968399;972825;26525
966294;972825;26525
967525;972765;26525
965420;972825;26525
967525;972825;26525
967128;973033;26531
965857;973004;26525
965857;972825;26525
965857;972765;26525
965857;972974;26519
967525;972854;26531
965857;973004;26525
967128;972795;26531
965857;973033;26531
967128;972795;26525
965857;972795;26525
966294;972765;26525
966294;972795;26525
966294;972884;26550
966294;972854;26531
965857;972825;26531
967128;972854;26531
965857;972854;26538
965857;972825;26525
966294;972825;26525
965857;972795;26525
965857;972795;26525
966294;972854;26531
966294;972854;26531
967128;972765;26525
965857;972854;26531
965857;972854;26531
967128;972854;26531
967525;972795;26531
967525;972854;26531
967525;972944;26506
965857;972736;26519
967525;972854;26531
966294;972854;26525
967525;972854;26525
965857;972854;26531
966294;972974;26519
965857;972825;26525
966294;972795;26525
966651;972795;26519
966294;973033;26531
965857;972974;26519
965857;972765;26506
965857;972854;26531
966294;972765;26506
967525;973004;26525
966294;972854;26525
966294;973004;26525
966294;972795;26519
965857;972854;26525
967128;973004;26525
968399;972795;26525
966294;972825;26531
965857;972974;26519
965857;972795;26525
966294;972825;26525
966294;972825;26525
967128;973004;26525
967525;972944;26506
967525;973004;26525
965857;973004;26525
966294;972825;26525
966294;972795;26519
967128;972765;26506
966294;973033;26531
967128;972974;26519
966294;972854;26525
967525;972765;26506
966294;972825;26525
967128;972825;26525
965857;973004;26525
965857;973033;26531
967525;972795;26519
965857;973033;26531
967525;972825;26525
965857;973004;26525
967128;972825;26525
967525;973004;26525
968796;973004;26525
965857;973004;26525
965857;972974;26519
966294;972765;26525
965857;972854;26525
966294;973004;26525
965857;972825;26525
967128;973004;26525
967128;972736;26500
966294;973004;26525
965857;972944;26506
966294;973004;26525
967128;973004;26525
967525;972974;26519
966651;973004;26525
965857;972765;26506
967525;972944;26506
965857;972765;26506
966651;972944;26506
966651;972944;26506
965857;972944;26506
965857;972706;26506
966651;972825;26525
967128;972944;26506
967128;972944;26506
967128;972944;26506
966294;972825;26519
967525;972825;26525
965857;972944;26506
965857;973004;26525
965857;973033;26531
965857;972944;26506
967128;972944;26500
967525;972944;26500
965857;972944;26506
966651;972944;26506
968399;972825;26519
965857;972944;26506
967525;972795;26506
966294;972944;26506
965857;972974;26519
965857;972944;26506
965857;972765;26506
965420;973004;26525
966294;972944;26506
967525;972736;26506
968399;972944;26506
967128;972944;26506
965857;972795;26525
966294;972736;26506
966294;972944;26506
966294;972944;26506
965857;972944;26500
966651;972944;26500
965857;972944;26506
965420;972944;26500
966294;972944;26506
966294;972795;26500
966294;972944;26506
967128;972944;26506
967128;972795;26500
967525;972974;26519
965857;972944;26506
967525;972944;26500
965857;972944;26506
967128;972944;26506
965857;972944;26506
966294;972944;26506
965857;972944;26506
966294;972974;26519
966651;972974;26519
967525;972974;26519
967525;972974;26519
965857;972944;26506
967128;972944;26506
967128;972944;26500
966294;972974;26519
966294;972825;26519
965857;972944;26506
965857;972974;26519
966294;972944;26506
965857;972944;26506
965857;972944;26500
966294;972944;26506
967128;972944;26506
967525;972944;26506
965857;973004;26525
965857;972944;26500
965857;972944;26506
967525;972974;26519
966294;972944;26506
966294;972974;26519
965857;973004;26525
966294;972944;26506
965857;972944;26500
967128;973004;26525
967525;972944;26506
966294;972944;26506
967128;972944;26500
967128;972944;26506
967128;972944;26506
967128;973004;26525
966651;972944;26506
966651;972944;26506
967525;972765;26500
966294;972974;26519
966294;972944;26506
965857;972914;26494
965857;972944;26506
965857;972974;26519
967525;972944;26500
967525;972944;26506
965857;972944;26506
967525;972944;26506
966294;972765;26506
967525;972944;26506
965857;972944;26506
967128;972944;26500
966294;972944;26506
965857;972944;26500
966294;972944;26506
967128;972944;26506
965857;972944;26506
966294;972944;26506
967525;972944;26506
967525;972765;26506
967525;972944;26506
966294;972974;26519
965857;972944;26506
965857;972974;26519
968796;972944;26506
965857;972944;26506
966294;972944;26506
966294;972974;26500
965420;972795;26506
967525;972974;26519
967525;972944;26500
965857;972944;26506
965857;972944;26500
965857;972944;26506
965857;972944;26500
965857;972944;26506
965857;972944;26506
965857;972944;26506
966294;972944;26506
967128;972944;26500
965857;972944;26506
965857;972944;26506
965857;972944;26506
966294;972944;26500
966294;972944;26506
966294;972795;26500
965857;972944;26506
965857;972944;26506
965420;972944;26506
966294;972944;26506
965857;972944;26500
967128;972944;26506
965857;972944;26506
967128;972944;26506
966294;972944;26506
965857;972944;26506
967525;972944;26500
967128;972944;26500
967525;972944;26506
967525;972944;26506
965857;972765;26500
967128;972944;26500
965857;972736;26500
967128;972944;26500
966294;972944;26500
965857;972944;26506
967128;972944;26500
967128;972944;26500
966294;972944;26506
965857;972944;26500
967525;972974;26519
965857;972795;26519
965857;972944;26506
967128;972944;26500
967128;972944;26506
967525;972944;26500
965420;972795;26500
965857;972914;26494
967128;972944;26506
966294;972944;26506
965420;972944;26500
967128;972944;26500
967128;972944;26506
967128;972974;26519
965857;972944;26500
965857;972944;26500
966294;972944;26506
967128;972944;26500
967525;972944;26500
966294;972944;26506
967525;972944;26500
966651;972944;26500
966651;972944;26500
965420;972944;26500
967128;972854;26481
966294;972944;26506
966294;972944;26506
966294;972974;26519
966294;972944;26500
967525;972944;26500
965857;972944;26506
966294;972944;26500
965857;972854;26481
965420;972944;26500
965857;972944;26500
966651;972914;26494
966254;972944;26500
966294;972944;26500
967128;972914;26494
965857;972944;26500
966651;972944;26500
966294;972944;26500
967525;972944;26500
965023;972944;26506
967525;972944;26500
967128;972914;26494
965420;972944;26500
967128;972944;26500
966294;972944;26506
967128;972914;26494
967128;972944;26506
966294;972944;26500
965857;972736;26500
967128;972795;26506
965857;972944;26500
965857;972765;26500
967525;972944;26506
968399;972854;26481
965420;972944;26500
965857;972944;26500
968399;972944;26506
967128;972795;26500
965857;972974;26519
965857;972795;26500
967525;972944;26500
968796;972765;26500
965857;972944;26500
966294;972765;26500
965857;972944;26500
966294;972944;26500
967128;972944;26500
967128;972974;26519
967128;972795;26506
967525;972944;26506
967525;972944;26506
966294;972944;26500
965420;972944;26500
965857;972944;26500
965857;972944;26500
967128;972944;26506
967128;972765;26506
966294;972944;26500
967128;972944;26500
966294;972944;26500
965857;972944;26506
965857;972854;26481
967128;972944;26500
966651;972944;26500
967128;972944;26506
965857;972914;26494
965857;972944;26500
967128;972795;26506
968796;972765;26500
965420;972944;26506
965857;972944;26506
966294;972944;26500
967128;972795;26500
966294;972944;26500
966294;972944;26506
967525;972944;26506
965857;972944;26500
967128;972974;26519
965857;972765;26506
966651;972944;26500
967128;972944;26500
965857;972944;26506
967128;973004;26525
967128;972944;26506
966651;972765;26500
966294;972765;26500
965857;972944;26500
967128;972944;26506
967128;972765;26500
967128;972944;26506
966294;972974;26519
967128;972944;26506
967525;972944;26500
966294;972944;26500
965420;972765;26500
967525;972944;26506
966651;972944;26500
967525;972765;26500
967525;972944;26506
966294;972795;26506
965857;972944;26506
965857;972944;26506
965420;972944;26500
967128;972944;26506
967525;972944;26506
965857;972706;26494
967525;972944;26500
965420;972944;26500
967128;972914;26494
965857;972914;26494
967128;972944;26500
965857;972944;26500
965857;972914;26494
967128;972944;26500
966294;972914;26494
965857;972944;26500
966651;972944;26506
967525;972944;26500
965420;972944;26500
966294;972944;26500
965857;972944;26506
966294;972944;26500
966294;972914;26494
965420;972944;26500
966294;972914;26494
967128;972944;26500
966294;972944;26500
966294;972944;26500
965857;972944;26500
967525;972944;26506
966651;972944;26500
965857;972944;26506
966294;972765;26500
967525;972795;26500
966294;972944;26500
967128;972914;26494
967525;972944;26500
965420;972944;26500
967128;972854;26481
967525;972944;26500
967525;972944;26500
968796;972944;26500
965420;972944;26500
967128;972944;26500
965857;972854;26481
965857;972974;26500
968796;972854;26481
965857;972854;26481
965857;972854;26481
967128;972944;26500
965857;972944;26500
966294;972676;26481
968796;972914;26494
965857;972854;26481
966254;972944;26500
967525;972854;26481
965857;972854;26481
965857;972944;26500
966651;972944;26500
965857;972944;26500
967128;972944;26500
967128;972944;26500
968399;972676;26481
967128;972944;26500
967525;972944;26506
966294;972944;26500
967128;972914;26494
965857;972854;26481
965857;972854;26481
967128;972854;26481
967128;972944;26500
966294;972854;26481
965857;972854;26481
966651;972944;26500
965857;972944;26500
965857;972914;26494
967525;972944;26500
967128;972795;26500
967525;972944;26500
965023;972944;26500
966651;972854;26475
965857;972944;26500
965857;972914;26494
967525;972854;26481
965857;972854;26481
966294;972914;26494
967525;972854;26481
967525;972854;26481
965857;972914;26494
966294;972854;26481
967525;972944;26500
967128;972944;26500
965857;972944;26506
967525;972944;26506
964984;972854;26481
965420;972854;26481
967525;972944;26500
967128;972944;26500
965857;972944;26500
965857;972944;26500
965420;972914;26494
965857;972854;26481
967128;972944;26500
966294;972944;26500
967128;972854;26481
965857;972854;26481
965857;972944;26500
966294;972944;26506
965857;972914;26494
967128;972854;26481
967128;972914;26494
965857;972944;26500
966294;972944;26500
966651;972854;26481
967525;972944;26500
966294;972854;26481
967525;972854;26481
967525;972944;26500
965857;972914;26494
966651;972944;26500
967128;972914;26494
966294;972944;26506
967525;972914;26494
967525;972914;26494
966294;972676;26481
968399;972854;26481
966294;972944;26500
965857;972914;26494
965857;972944;26500
967128;972944;26500
967128;972854;26481
967128;972914;26494
967525;972944;26500
967525;972854;26481
967128;972914;26494
966294;972944;26506
967525;972914;26494
967525;972944;26500
965857;972914;26494
965023;972854;26475
967525;972914;26494
966294;972944;26500
965420;972944;26500
967128;972944;26500
966651;972944;26506
966294;972944;26500
965420;972974;26500
968399;972854;26481
967128;972944;26500
965857;972914;26494
965857;972944;26500
965857;972944;26500
966294;972914;26494
965420;972914;26494
965857;972944;26500
966294;972854;26481
967128;972944;26500
967128;972914;26494
967525;972944;26506
965857;972944;26506
965857;972914;26494
965857;972854;26481
965857;972944;26500
967525;972854;26481
967128;972854;26481
968399;972944;26494
966294;972854;26481
965857;972944;26500
967525;972914;26494
967128;972944;26500
966651;972944;26500
967128;972854;26475
967128;972914;26494
966294;972944;26500
966651;972854;26481
967128;972854;26481
967128;972914;26494
967525;972944;26500
967525;972854;26481
967525;972854;26481
967128;972854;26481
966294;972854;26481
967128;972914;26494
965857;972914;26494
965857;972854;26481
965857;972854;26475
967525;972854;26481
967525;972854;26481
967525;972736;26494
965420;972854;26481
967525;972854;26481
966651;972944;26500
967128;972944;26500
966294;972914;26494
967128;972944;26500
968399;972944;26500
967128;972944;26500
967525;972914;26494
966294;972944;26500
967525;972854;26481
967128;972854;26481
965857;972854;26481
966294;972944;26500
965857;972944;26500
967128;972914;26494
965420;972944;26500
967128;972944;26500
967525;972706;26481
965857;972854;26481
967128;972854;26481
967128;972914;26494
967128;972854;26481
965857;972854;26481
965857;972854;26481
967128;972944;26506
967525;972914;26494
965857;972944;26500
967128;972914;26494
967128;972914;26494
967128;972854;26481
966651;972944;26500
965420;972944;26500
965420;972914;26494
966294;972944;26500
967128;972914;26494
967525;972914;26494
967128;972854;26481
966651;972944;26500
967128;972854;26481
967128;972854;26481
967128;972854;26475
967128;972854;26481
965857;972914;26494
967128;972854;26481
966651;972854;26481
967128;972944;26500
965420;972944;26500
967128;972854;26481
967525;972854;26475
967525;972914;26494
965857;972914;26494
965420;972914;26494

-----------------------------------------------
Date: 13-06-2016 - 16:46:17
End log file
